record_id,model_name,api_model_requested,api_model_returned,provider,endpoint_base,batch,region,reasoning,model_year,temperature_requested,temperature_effective,temp_range_used,seed,request_timestamp_utc,response_timestamp_utc,latency_ms,api_request_id,response_id,system_fingerprint,finish_reason,prompt_tokens,completion_tokens,total_tokens,prompt_sha256,raw_response_text,reasoning_text,parse_status,n_nouns_parsed,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,collector_version
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:41.299Z,2026-07-28T07:42:47.290Z,5991,req_011CdU5b2n6zJKFo7kpgwxss,msg_011CdU5b32Eumw6APJPDf6cf,,end_turn,205,277,482,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, spoon, jealousy, moss, democracy, elbow, thunder, glue, riddle, hunger",,ok,10,galaxy,spoon,jealousy,moss,democracy,elbow,thunder,glue,riddle,hunger,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:40.181Z,2026-07-28T07:42:47.653Z,7471,req_011CdU5axLD8TSBQ8cDcEZ5R,msg_011CdU5axwvJdFWPPYfo2JP4,,end_turn,205,422,627,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, elbow, hammer, ocean, rhythm, penguin, democracy, sandwich, wool, shadow",,ok,10,granite,elbow,hammer,ocean,rhythm,penguin,democracy,sandwich,wool,shadow,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:43.447Z,2026-07-28T07:42:48.782Z,5334,req_011CdU5bCrahWt66WD2Kayg2,msg_011CdU5bDKrwymaFveMHdGio,,end_turn,205,232,437,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"justice, hammer, jellyfish, galaxy, laughter, cinnamon, velvet, tomorrow, volcano, elbow",,ok,10,justice,hammer,jellyfish,galaxy,laughter,cinnamon,velvet,tomorrow,volcano,elbow,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:42.022Z,2026-07-28T07:42:49.102Z,7080,req_011CdU5b6kUHMsgTsMjHFkFx,msg_011CdU5b7kFfnejP4Ub8Krcq,,end_turn,205,323,528,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, justice, ocean, laughter, moss, planet, tooth, thunder, bicycle, silk",,ok,10,hammer,justice,ocean,laughter,moss,planet,tooth,thunder,bicycle,silk,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:45.604Z,2026-07-28T07:42:50.179Z,4574,req_011CdU5bMBPKJ51vBSV4f755,msg_011CdU5bMksKrzVgACUdTHN5,,end_turn,205,177,382,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, freedom, spoon, thunder, elephant, poetry, volcano, silence, bicycle, hunger",,ok,10,granite,freedom,spoon,thunder,elephant,poetry,volcano,silence,bicycle,hunger,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:44.357Z,2026-07-28T07:42:50.443Z,6086,req_011CdU5bFiyFZyMFjikkF5YF,msg_011CdU5bGFin8wxod6SeYo6R,,end_turn,205,301,506,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, hammer, planet, symphony, mosquito, democracy, blanket, thunder, bread",,ok,10,granite,jealousy,hammer,planet,symphony,mosquito,democracy,blanket,thunder,bread,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:46.638Z,2026-07-28T07:42:51.255Z,4616,req_011CdU5bSQAUGrk3iA3C8VpY,msg_011CdU5bTTRCESyzKsJ6cv76,,end_turn,205,148,353,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"justice, elephant, hammer, thunder, sorrow, bread, galaxy, century, velvet, whisper",,ok,10,justice,elephant,hammer,thunder,sorrow,bread,galaxy,century,velvet,whisper,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:47.291Z,2026-07-28T07:42:51.933Z,4642,req_011CdU5bUQTwuy14QsPz3RvQ,msg_011CdU5bUuyTLGVQ1jQt19k8,,end_turn,205,161,366,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"justice, hammer, elephant, galaxy, sorrow, water, melody, cathedral, tomorrow, moss",,ok,10,justice,hammer,elephant,galaxy,sorrow,water,melody,cathedral,tomorrow,moss,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:46.438Z,2026-07-28T07:42:52.664Z,6226,req_011CdU5bRNuH1PWQcKey3EUh,msg_011CdU5bW5RfpUtvPPfaUES6,,end_turn,205,128,333,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, hammock, thunder, algebra, octopus, vinegar, democracy, staircase, lullaby",,ok,10,granite,jealousy,hammock,thunder,algebra,octopus,vinegar,democracy,staircase,lullaby,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:47.653Z,2026-07-28T07:42:52.784Z,5130,req_011CdU5bXVFsHTbJS9hayKTF,msg_011CdU5bY11bjnX8T38er1s3,,end_turn,205,197,402,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, saxophone, mosquito, democracy, blanket, thunder, tide, bakery, whisper",,ok,10,granite,jealousy,saxophone,mosquito,democracy,blanket,thunder,tide,bakery,whisper,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:48.782Z,2026-07-28T07:42:53.061Z,4279,req_011CdU5baqAykxdHQtMpbqdo,msg_011CdU5bbEjHcz6FBiw2e1TP,,end_turn,205,150,355,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jellyfish, hammer, sorrow, thunderstorm, symphony, wallet, galaxy, yeast, democracy",,ok,10,granite,jellyfish,hammer,sorrow,thunderstorm,symphony,wallet,galaxy,yeast,democracy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:49.102Z,2026-07-28T07:42:54.649Z,5546,req_011CdU5bcgYTH3B1xaFw2puh,msg_011CdU5beCaBg9KTs6Pbx8we,,end_turn,205,236,441,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"anvil, mercy, thunderstorm, jellyfish, silence, volcano, ribbon, hunger, galaxy, tradition",,ok,10,anvil,mercy,thunderstorm,jellyfish,silence,volcano,ribbon,hunger,galaxy,tradition,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:50.179Z,2026-07-28T07:42:55.295Z,5116,req_011CdU5bhoNbpr9C9n47qjwr,msg_011CdU5biJ8hFroBeEEeNnxn,,end_turn,205,182,387,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"freedom, hammer, jellyfish, thunder, velvet, galaxy, breakfast, sorrow, bridge, century",,ok,10,freedom,hammer,jellyfish,thunder,velvet,galaxy,breakfast,sorrow,bridge,century,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:50.444Z,2026-07-28T07:42:57.210Z,6766,req_011CdU5biYGU6L8JgpaKNtYm,msg_011CdU5bjT6DbPMhAQRVNaRj,,end_turn,205,213,418,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, hammer, sorrow, whale, granite, democracy, velvet, thunder, yeast, century",,ok,10,galaxy,hammer,sorrow,whale,granite,democracy,velvet,thunder,yeast,century,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:52.664Z,2026-07-28T07:42:57.421Z,4756,req_011CdU5bsdUBjsbjKfAsVXd6,msg_011CdU5btFfmysdnUNWurfTa,,end_turn,205,144,349,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, hammock, thunderstorm, algebra, jellyfish, silence, elbow, treaty, cinnamon",,ok,10,granite,jealousy,hammock,thunderstorm,algebra,jellyfish,silence,elbow,treaty,cinnamon,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:52.865Z,2026-07-28T07:42:58.381Z,5516,req_011CdU5bszo666U6FBHGeCz4,msg_011CdU5btL8b2m2rJNjtjhrp,,end_turn,205,196,401,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, freedom, tuba, elephant, ocean, laughter, hammer, gravity, cinnamon, staircase",,ok,10,granite,freedom,tuba,elephant,ocean,laughter,hammer,gravity,cinnamon,staircase,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:51.933Z,2026-07-28T07:42:58.616Z,6683,req_011CdU5bqzzEsXguVRoE6Zv6,msg_011CdU5bs2W3DpS25GNKAq6o,,end_turn,205,228,433,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, jellyfish, freedom, thunder, cinnamon, galaxy, velvet, sorrow, bicycle, tomorrow",,ok,10,hammer,jellyfish,freedom,thunder,cinnamon,galaxy,velvet,sorrow,bicycle,tomorrow,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:54.649Z,2026-07-28T07:42:59.821Z,5171,req_011CdU5c1mcXSaJmGLWg4UtM,msg_011CdU5c2u5LDKEyTsoysHFQ,,end_turn,205,165,370,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, avalanche, spoon, democracy, jellyfish, thunder, rhythm, staircase, tomorrow",,ok,10,granite,jealousy,avalanche,spoon,democracy,jellyfish,thunder,rhythm,staircase,tomorrow,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:53.065Z,2026-07-28T07:43:00.264Z,7198,req_011CdU5bwUPuRPHxYir7o8fS,msg_011CdU5bxJFhzutvpETbinvE,,end_turn,205,296,501,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, freedom, ocean, giraffe, melody, tooth, century, bread, laughter, dust",,ok,10,hammer,freedom,ocean,giraffe,melody,tooth,century,bread,laughter,dust,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:51.255Z,2026-07-28T07:43:00.790Z,9534,req_011CdU5bmQAfPhfZ5EW1vNS4,msg_011CdU5bnXdVmXqXGsoG6ioW,,end_turn,205,566,771,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, justice, laughter, moss, hour, language, thunder, spider, velvet, galaxy",,ok,10,hammer,justice,laughter,moss,hour,language,thunder,spider,velvet,galaxy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:57.421Z,2026-07-28T07:43:02.354Z,4933,req_011CdU5cFJhhFy5HGbnxUuUx,msg_011CdU5cFmEVB2FGq48y7FwY,,end_turn,205,141,346,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, hammer, ocean, whisper, democracy, elephant, yeast, minute, balloon",,ok,10,granite,jealousy,hammer,ocean,whisper,democracy,elephant,yeast,minute,balloon,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:57.210Z,2026-07-28T07:43:02.541Z,5330,req_011CdU5cChvxmZSAYdY2rBpz,msg_011CdU5cDBhwi9jyZyMmeH4R,,end_turn,205,192,397,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, telescope, ocean, spider, democracy, pancake, thunder, sock, silence",,ok,10,granite,jealousy,telescope,ocean,spider,democracy,pancake,thunder,sock,silence,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:58.617Z,2026-07-28T07:43:04.140Z,5523,req_011CdU5cJvV94VAwWAoacNWW,msg_011CdU5cL4wSx991hBnode9F,,end_turn,205,250,455,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jellyfish, hammer, freedom, thunder, custard, galaxy, century, laughter, staircase",,ok,10,granite,jellyfish,hammer,freedom,thunder,custard,galaxy,century,laughter,staircase,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:59.821Z,2026-07-28T07:43:04.516Z,4695,req_011CdU5cR2bT6zbZrjKjd1Mh,msg_011CdU5cRb5VhK8xZF6v3nxD,,end_turn,205,173,378,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, tuba, ocean, penguin, democracy, soup, thunder, thumb, satellite",,ok,10,granite,jealousy,tuba,ocean,penguin,democracy,soup,thunder,thumb,satellite,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:00.790Z,2026-07-28T07:43:04.935Z,4145,req_011CdU5cUVChkU72XxbeoQbq,msg_011CdU5cV99WcsS9rZHYE7m1,,end_turn,205,136,341,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, hammer, ocean, whisper, democracy, butterfly, yesterday, soup, gravity",,ok,10,granite,jealousy,hammer,ocean,whisper,democracy,butterfly,yesterday,soup,gravity,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:55.295Z,2026-07-28T07:43:04.958Z,9662,req_011CdU5c4yqXK8YJjeSXDjZH,msg_011CdU5c8LFRcgz6GMkR9mw9,,end_turn,205,136,341,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, hammer, ocean, rhythm, butterfly, democracy, sandwich, thunder, shoelace",,ok,10,granite,jealousy,hammer,ocean,rhythm,butterfly,democracy,sandwich,thunder,shoelace,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:00.264Z,2026-07-28T07:43:06.620Z,6356,req_011CdU5cRx9p7KAT1CcAVLo9,msg_011CdU5cSMxfCNGa4sxLJbBX,,end_turn,205,306,511,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"galaxy, spoon, justice, moss, thunder, rust, laughter, bicycle, debt, ghost",,ok,10,galaxy,spoon,justice,moss,thunder,rust,laughter,bicycle,debt,ghost,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:02.354Z,2026-07-28T07:43:07.401Z,5046,req_011CdU5caweVvcbefVQJJTN6,msg_011CdU5cba6rr5wZJh9SPK9k,,end_turn,205,174,379,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"volcano, mercy, spoon, jellyfish, thunder, democracy, sock, rust, lullaby, orbit",,ok,10,volcano,mercy,spoon,jellyfish,thunder,democracy,sock,rust,lullaby,orbit,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:02.555Z,2026-07-28T07:43:07.502Z,4947,req_011CdU5cbdKjrG6ejiwuP1LL,msg_011CdU5ccZNt6YkYP4Nw1zmF,,end_turn,205,172,377,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, spoon, thunder, democracy, mosquito, silk, wheel, laughter, galaxy",,ok,10,granite,jealousy,spoon,thunder,democracy,mosquito,silk,wheel,laughter,galaxy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:42:58.381Z,2026-07-28T07:43:08.334Z,9953,req_011CdU5cPFvovUtXQs6KS1DE,msg_011CdU5cQ1L8vZJaC4RBks32,,end_turn,205,176,381,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"mountain, jealousy, spoon, thunder, democracy, moss, violin, tooth, holiday, dust",,ok,10,mountain,jealousy,spoon,thunder,democracy,moss,violin,tooth,holiday,dust,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:05.136Z,2026-07-28T07:43:10.080Z,4944,req_011CdU5cnjJykWED1aFbjzg9,msg_011CdU5coJJ3BsHmuYUFJ8Gu,,end_turn,205,206,411,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, laughter, hammer, ocean, justice, spider, melody, soup, shadow, tradition",,ok,10,granite,laughter,hammer,ocean,justice,spider,melody,soup,shadow,tradition,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:04.516Z,2026-07-28T07:43:10.383Z,5867,req_011CdU5ck3655r1y39dw9arU,msg_011CdU5ckd4ZCmdGmbA5TGL7,,end_turn,205,281,486,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"volcano, sorrow, spoon, elephant, democracy, rust, melody, bicycle, cloud, silence",,ok,10,volcano,sorrow,spoon,elephant,democracy,rust,melody,bicycle,cloud,silence,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:04.935Z,2026-07-28T07:43:10.568Z,5632,req_011CdU5cmpkBkDLKEnmX8rao,msg_011CdU5cnccvkHWFLrpaqRAp,,end_turn,205,244,449,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jellyfish, hammer, galaxy, jealousy, bread, whisper, democracy, thumb, avalanche",,ok,10,granite,jellyfish,hammer,galaxy,jealousy,bread,whisper,democracy,thumb,avalanche,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:07.401Z,2026-07-28T07:43:11.578Z,4176,req_011CdU5cxLGFCThJ6LtukzhG,msg_011CdU5cxyi5NXaEz6SMbAgG,,end_turn,205,134,339,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"anvil, jellyfish, freedom, thunder, sock, volcano, grief, bicycle, yeast, rhythm",,ok,10,anvil,jellyfish,freedom,thunder,sock,volcano,grief,bicycle,yeast,rhythm,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:08.335Z,2026-07-28T07:43:13.748Z,5413,req_011CdU5d3FSSbXBMrmURLsHk,msg_011CdU5d45YW7vEuVkvta3bC,,end_turn,205,201,406,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, ocean, justice, sparrow, laughter, cinnamon, galaxy, shoelace, fever, rhythm",,ok,10,hammer,ocean,justice,sparrow,laughter,cinnamon,galaxy,shoelace,fever,rhythm,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:07.602Z,2026-07-28T07:43:14.078Z,6476,req_011CdU5cyUE2JFDJqBRjAMM4,msg_011CdU5d2ZWp6Dj56KQdB2Ny,,end_turn,205,271,476,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, jellyfish, justice, thunder, cinnamon, glacier, laughter, elbow, sandpaper, galaxy",,ok,10,hammer,jellyfish,justice,thunder,cinnamon,glacier,laughter,elbow,sandpaper,galaxy,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:06.621Z,2026-07-28T07:43:14.737Z,8116,req_011CdU5cuDVNQ9tsrosz6BHG,msg_011CdU5cuh1tstjjeh47aFZ1,,end_turn,205,122,327,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, laughter, hammer, ocean, democracy, mosquito, silence, staircase, yogurt, comet",,ok,10,granite,laughter,hammer,ocean,democracy,mosquito,silence,staircase,yogurt,comet,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:10.384Z,2026-07-28T07:43:14.814Z,4429,req_011CdU5dBGdjLvcyDPou6GtR,msg_011CdU5dBsMihN2gin6AJk6t,,end_turn,205,174,379,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"granite, jealousy, umbrella, whale, thunder, democracy, sponge, clock, wheat, laughter",,ok,10,granite,jealousy,umbrella,whale,thunder,democracy,sponge,clock,wheat,laughter,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:10.584Z,2026-07-28T07:43:15.593Z,5008,req_011CdU5dCP7K2nztveAQETHE,msg_011CdU5dD72CrJABLQuXHM7C,,end_turn,205,183,388,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"volcano, spoon, sorrow, jellyfish, wheel, whisper, moss, gravity, carnival, ointment",,ok,10,volcano,spoon,sorrow,jellyfish,wheel,whisper,moss,gravity,carnival,ointment,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:04.140Z,2026-07-28T07:43:16.166Z,12026,req_011CdU5d6GWYmthQVs5rEUKR,msg_011CdU5d8vVtynyLF3Wp54hw,,end_turn,205,292,497,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, jealousy, ocean, butterfly, silence, bread, democracy, tooth, planet, rhythm",,ok,10,hammer,jealousy,ocean,butterfly,silence,bread,democracy,tooth,planet,rhythm,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:11.578Z,2026-07-28T07:43:17.812Z,6234,req_011CdU5dGzfyxLeUQnGC3twM,msg_011CdU5dHfcJMEXcLPxUEkp3,,end_turn,205,315,520,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"hammer, freedom, ocean, laughter, elephant, cloud, music, hunger, cathedral, gravity",,ok,10,hammer,freedom,ocean,laughter,elephant,cloud,music,hunger,cathedral,gravity,,git:e3e30bf
,Claude-Opus-5,claude-opus-5,claude-opus-5,anthropic,https://api.anthropic.com/v1,collect_2026_midpoint,Western,Yes,2026,0.5,1.0,0-1,,2026-07-28T07:43:14.079Z,2026-07-28T07:43:18.017Z,3938,req_011CdU5dStjzt3CETiqaLFfV,msg_011CdU5dTN1nHMwMCxSK3s7w,,end_turn,205,120,325,d03218e72a815ec8b138d1c5cd9237449ab59b1f0f1ae1aacd0d21c33ccffbc2,"""hammer, justice, ocean, laughter, mushroom, gravity, sock, rhythm, volcano, debt""",,ok,10,hammer,justice,ocean,laughter,mushroom,gravity,sock,rhythm,volcano,debt,,git:e3e30bf
